source,user_name,rating,review_date,review_description,ulasan
App Store,Jjsbdha2,5,2025-02-05 11:04:04,"Tolong, saya ingin latar belakang tema whatsapp. Jangan selektif, saya ingin WhatsApp saya bisa mengganti tema WhatsApp",latar tema whatsapp selektif whatsapp mengganti tema whatsapp
App Store,Irmaaisyah,5,2025-02-04 12:26:50,"Dear whatsapp leader, sehubungan dengan fitur terbaru Buble Chat namun belum semua pengguna bisa mendapatkannya, mohon diperbaiki dan diberikan secara merata kepada pengguna Whatsapp di Produk Apple manapun, mengingat media sosial berupa pesan yang paling banyak digunakan oleh semua orang adalah Whatsapp. Terima kasih",dear whatsapp leader sehubungan fitur terbaru buble chat pengguna mendapatkannya mohon diperbaiki merata pengguna whatsapp produk apple manapun media sosial pesan orang whatsapp terima kasih
App Store,Reeyzzx,5,2025-02-03 12:58:56,bagaimana cara mengubah teks gelembung saya?? aku menginginkannya 😭😭😭,mengubah teks gelembung menginginkannya
App Store,David Silaen,1,2025-02-02 17:23:28,"Ponsel saya iphone 5s tidak lagi didukung, bagaimana cara menghubungi keluarga dan teman saya?",ponsel iphone 5s didukung menghubungi keluarga teman
App Store,reguel_walker29,5,2025-02-02 07:35:52,"Halo, mohon bantuannya untuk memunculkan fitur meta AI di WhatsApp saya. Karena WhatsApp saya belum tersedia padahal sudah diupdate ke versi terbaru dan saya tinggal dalam bahasa Indonesia, terima kasih 🙏",halo mohon bantuannya memunculkan fitur meta ai whatsapp whatsapp tersedia diupdate versi terbaru tinggal bahasa indonesia terima kasih
App Store,cegocego,5,2025-02-02 05:37:14,"saya tidak mendapatkan pembaruan tema + musik, tolong perbarui milik saya!!😣",pembaruan tema musik perbarui milik
App Store,ArielRizky,1,2025-02-01 15:49:19,dimana bubble chat biruku!!! bawa kembali!!!,bubble chat biruku bawa
App Store,TOVAkiin,4,2025-02-01 08:10:29,Izinkan suara dan nada dering WhatsApp khusus,izinkan suara nada dering whatsapp khusus
App Store,Trusnn,3,2025-01-31 21:07:46,Ada bug ketika saya menerima video dari obrolan grup dan saya tidak dapat memutarnya,bug menerima video obrolan grup memutarnya
App Store,Opyurt,2,2025-01-31 12:43:59,"Silakan buat fitur ini: pemutar video pratinjau foto icloud dan emotikon genmoji
Terima kasih.",silakan fitur pemutar video pratinjau foto icloud emotikon genmoji terima kasih
App Store,Bask*,3,2025-01-30 22:10:47,Aku bosan dengan warna hijau. Kapan pemilihan warna bubble chat ?,bosan warna hijau pemilihan warna bubble chat
App Store,LenKagamine0,1,2025-01-30 14:40:53,"selalu force close di iPhone 11, sudah diinstall ulang dan masih saja masalahnya",force close iphone 11 diinstall ulang
App Store,walrusxcapybara,5,2025-01-30 10:04:21,tambahkan 2 nomor dalam satu aplikasi whatsapp. tolong!,tambahkan 2 nomor aplikasi whatsapp
App Store,Prototin,4,2025-01-30 01:37:49,"Mengapa aplikasi tgis tidak kompatibel untuk ipad? Karena banyak pengguna ipad yang mungkin menggunakan ipadnya seperti laptop seperti saya, mengapa saya menggunakan ipad? Karena sederhana dan mudah dibawa serta muat di ransel kompak saya. Harap berikan whatsapp untuk ipad. Terima kasih",aplikasi tgis kompatibel ipad pengguna ipad ipadnya laptop ipad sederhana mudah dibawa muat ransel kompak harap whatsapp ipad terima kasih
App Store,2k sariii 8,1,2025-01-30 01:05:29,"beri saya tema bubble chat, kenapa versi terbaru tidak memberikan update yang sama seperti yang lain? saya akan memberikan 1 bintang sampai saya dapat mengubah warna bubble chat",tema bubble chat versi terbaru update 1 bintang mengubah warna bubble chat
App Store,Yza86,1,2025-01-29 23:41:59,Harap perbaiki masalah penutupan paksa pada iPhone 6s iOS 12.5.7. Saya juga tidak dapat menggunakan WhatsApp lagi karena saya tidak dapat “mengunduh versi lama”. Tolong perbaiki ini.,harap perbaiki penutupan paksa iphone 6s ios 1257 whatsapp mengunduh versi perbaiki
App Store,nanda hadisty,5,2025-01-29 17:29:57,"secara keseluruhan bagus, tapi tolong beri saya tema chat default!!😤 saya selalu rajin update,,",bagus tema chat default rajin update
App Store,useetvfan,2,2025-01-29 16:38:09,"Tim Whatsapp yang terhormat

Tolong perbaiki aplikasinya. Karena, saya tidak bisa membuka aplikasinya sekarang (di iOS 15)
Terima kasih",tim whatsapp terhormat perbaiki aplikasinya membuka aplikasinya ios 15 terima kasih
App Store,naob weh,3,2025-01-29 15:29:51,Silakan tambahkan di gambar dan gambar obrolan,silakan tambahkan gambar gambar obrolan
App Store,Hello kitty sky,2,2025-01-29 08:55:26,Mohon pembaruan yang kompatibel untuk ios 12.5.7 iphone 5s. Saya yakin masih banyak orang yang menggunakan iOS 12.,mohon pembaruan kompatibel ios 1257 iphone 5s orang ios 12
App Store,nasrahcolle,3,2025-01-28 14:38:45,Belum bisa mendapatkan tema obrolan di obrolan,tema obrolan obrolan
App Store,Fins2310,1,2025-01-28 12:30:19,"Ketika saya mengganti nomor saya, tidak ada pemberitahuan kepada orang lain bahwa nomor saya telah berubah.",mengganti nomor pemberitahuan orang nomor berubah
App Store,7ayen,1,2025-01-28 09:42:37,"Aplikasi WA ditutup paksa dan tidak bisa digunakan. 
Telah mencoba me-restart telepon, membongkar dan menginstal ulang, memperbarui ios ke 18, menghapus beberapa aplikasi untuk menambah memori. 
Semua tidak berhasil. 

Saat ini untuk menggunakan WA, saya perlu membuka web WA. 

Mohon bantuannya untuk memperbaiki kesalahan ini. 

Terima kasih.",aplikasi wa ditutup paksa mencoba merestart telepon membongkar menginstal ulang memperbarui ios 18 menghapus aplikasi menambah memori berhasil wa membuka web wa mohon bantuannya memperbaiki kesalahan terima kasih
App Store,r y u x i n,2,2025-01-28 09:02:41,"Saya tidak tahu kenapa, di mana Fitur Editnya? Bukan apa-apa sekarang.
Silakan kembali lagi fitur edit",fitur editnya apaapa silakan fitur edit
App Store,elsyaoktaviani,4,2025-01-28 07:02:28,"dimana meta ai di iphone 13? saya sudah menunggunya, tetapi masih belum tersedia. apa cuma belum rilis atau ada error? saya sudah memperbarui ios saya ke 18.3 dan selalu memperbarui aplikasi ini, tetapi masih tidak muncul. saya minta maaf jika saya melewatkan sesuatu, tetapi bisakah Anda membuat meta ai tersedia di aplikasi saya sesegera mungkin? Terima kasih!",meta ai iphone 13 menunggunya tersedia rilis error memperbarui ios 183 memperbarui aplikasi muncul maaf melewatkan meta ai tersedia aplikasi terima kasih
App Store,roarrip,1,2025-01-27 05:06:48,hentikan perbarui ini ponsel saya memori penuh ..,hentikan perbarui ponsel memori penuh
App Store,앨리앤앨리슨,4,2025-01-27 02:22:27,Bisakah Anda membuat fungsi pengingat saat mengatur suatu acara. Saat ini hanya ada satu alarm yang disediakan tepat pada waktu dimulainya acara. Bisakah Anda membantu menambahkan pengingat 30 menit sebelumnya,fungsi pengingat mengatur acara alarm disediakan acara membantu pengingat 30 menit
App Store,Ardiii1989,3,2025-01-27 01:23:16,Mengapa fitur update foto/video status dalam definisi tinggi dihilangkan?,fitur update fotovideo status definisi dihilangkan
App Store,dokayaru,4,2025-01-26 16:01:33,tolong beri saya tema whatsapp di ponsel saya☺️🙏🏻,tema whatsapp ponsel
App Store,edelyyne,5,2025-01-26 05:11:07,dimana temanya? saya belum mendapatkan pembaruannya,temanya pembaruannya
App Store,Lurah Tenjo,5,2025-01-25 15:10:34,Harap hadirkan fitur banyak akun untuk iphone.,harap hadirkan fitur akun iphone
App Store,iykaaaa23,3,2025-01-25 12:43:13,Kenapa whatsappmu tidak bisa terbuka?? Bisakah Anda membantu saya memperbaiki masalahnya?,whatsappmu terbuka membantu memperbaiki
App Store,shabyzs,5,2025-01-23 22:17:04,"Hai Tim WhatsApp,

Kalian telah melakukan hal-hal hebat untuk pengguna, aplikasi Anda secara konsisten meningkatkan fitur dan ini cukup sederhana namun sangat berguna. Tidak sabar menunggu tema obrolan segera dirilis!",hai tim whatsapp halhal hebat pengguna aplikasi konsisten meningkatkan fitur sederhana berguna sabar menunggu tema obrolan dirilis
App Store,kepon1111,1,2025-01-23 20:18:47,Kesalahan Tidak dapat login di Aplikasi WhatsApp PC saya,kesalahan login aplikasi whatsapp pc
App Store,rifkiafth,2,2025-01-23 15:52:17,Sayangnya saya tidak bisa menggunakan filter dan latar belakang.,sayangnya filter latar
App Store,ladybuglalala,5,2025-01-23 09:05:55,"Hai! Membosankan sekali kalau whatsapp tidak ada temanya, bisakah anda membuatkannya untuk whatsapp seperti tema di instagram? Terima kasih",hai membosankan whatsapp temanya membuatkannya whatsapp tema instagram terima kasih
App Store,wrapingfoil,2,2025-01-22 06:58:24,Tiba-tiba tidak bisa melakukan panggilan apa pun dari whatsapp tolong diperbaiki!!,tibatiba panggilan whatsapp diperbaiki
App Store,SCH-89,5,2025-01-22 05:54:16,Tidak dapat membuka foto & video tanpa menyimpan ke file😓,membuka foto video menyimpan file
App Store,Masbill,5,2025-01-22 03:03:21,"Terima kasih versi terbaru berfungsi, saya dapat menggunakan WhatsApp lagi (ip6, 0S12)",terima kasih versi terbaru berfungsi whatsapp ip6 0s12
App Store,hhidayat,3,2025-01-21 14:36:40,Layar kosong setelah memperbarui aplikasi versi terbaru. Tolong perbaiki. Terima kasih,layar kosong memperbarui aplikasi versi terbaru perbaiki terima kasih
App Store,Pekka209,5,2025-01-21 13:14:17,"Saat saya membagikan koleksi foto, saya tidak dapat melihat fotonya satu per satu.",membagikan koleksi foto fotonya
App Store,nick sender p,1,2025-01-21 12:50:30,"Perangkat tautan tidak berfungsi, mengakibatkan kesalahan tak terduga pada WhatsApp versi Windows.",perangkat tautan berfungsi mengakibatkan kesalahan terduga whatsapp versi windows
App Store,Spy2310,5,2025-01-21 11:40:30,Hanya ada satu masalah. Itu terus keluar dari aplikasi meskipun saya tidak keluar darinya tetapi aplikasinya bagus!,aplikasi darinya aplikasinya bagus
App Store,Aku maudi,4,2025-01-20 23:13:09,Tolong pindahkan bagian 'Obrolan yang Diarsipkan' di iPhone ke bagian bawah daftar obrolan.,pindahkan obrolan diarsipkan iphone daftar obrolan
App Store,Hs.wisata,4,2025-01-20 20:15:15,WhatsApp otomatis ditutup setelah pembaruan. iOS 12.5.7. Tolong perbaiki secepatnya. Tku.,whatsapp otomatis ditutup pembaruan ios 1257 perbaiki secepatnya tku
App Store,lololo lalala lelele,1,2025-01-20 19:29:22,Iphone 6 tidak dapat membuka aplikasi ini,iphone 6 membuka aplikasi
App Store,MasHieb,5,2025-01-20 10:05:14,Mohon kembalikan tampilan WhatsApp di iOS seperti semula (biru)🙏🏻🙏🏻🙏🏻,mohon kembalikan tampilan whatsapp ios biru
App Store,vaannzz,1,2025-01-20 08:20:59,tidak dapat membuka foto dan memperbesarnya.,membuka foto memperbesarnya
App Store,littleemol,4,2025-01-20 03:48:40,Saya telah memperbarui versi IOS saya dan memperbarui WhatsApp saya juga. Tapi saya tidak bisa mengubah tema seperti yang lain. Tolong perbaiki ini,memperbarui versi ios memperbarui whatsapp mengubah tema perbaiki
App Store,hiitsb,5,2025-01-20 03:01:52,tolong beri saya tema merah jambu. terima kasih🫶🏻,tema merah jambu terima kasih
App Store,Shasaara,1,2025-01-19 14:25:00,"Tolong perbaiki, selalu membuat saya kembali ke beranda. Tolong izinkan saya mencadangkan semua data saya di sana.. banyak pekerjaan 😭😭",perbaiki beranda izinkan mencadangkan data pekerjaan
App Store,s&d player,5,2025-01-18 17:28:57,Saya tidak dapat menemukan tombol “reaksi pesan” di ios whatsapp,menemukan tombol reaksi pesan ios whatsapp
App Store,Ferry155,3,2025-01-18 13:34:37,"Terkadang, kotak teks gagal muncul. Anda harus kembali dan membuka kembali obrolan untuk menampilkan kotak teks",terkadang kotak teks gagal muncul membuka obrolan menampilkan kotak teks
App Store,fickriiiiii,3,2025-01-18 10:52:55,Saya tidak tahu apa yang terjadi dengan pembaruan terakhir ini di iPhone 6 saya. Masih tersedia untuk ditingkatkan tetapi tidak dapat dibuka setelah menginstalnya. Itu seperti penutupan paksa. Dan terkadang terbuka dengan layar kosong. Harap perbaiki bug ini karena sebelum pembaruan ini semuanya baik-baik saja. Jika pembaruan terakhir tidak dimaksudkan untuk iPhone 6 maka pembaruan tersebut tidak diperbolehkan untuk menginstalnya. Terima kasih.,pembaruan iphone 6 tersedia ditingkatkan dibuka menginstalnya penutupan paksa terkadang terbuka layar kosong harap perbaiki bug pembaruan baikbaik pembaruan iphone 6 pembaruan diperbolehkan menginstalnya terima kasih
App Store,lilanaura,1,2025-01-18 07:18:01,Developer WhatsApp kenapa WhatsApp tidak bisa digunakan untuk ponsel 6 inci saya?!! Saya tidak dapat menerima bahwa ponsel orang lain lebih baik dari ponsel 6 inci. Kamu sama sekali tidak merasa kasihan padaku,developer whatsapp whatsapp ponsel 6 inci menerima ponsel orang ponsel 6 inci kasihan padaku
App Store,jdjduduuddjjddkd,1,2025-01-18 06:51:34,Tidak dapat dibuka untuk ios 12 (iphone 6),dibuka ios 12 iphone 6
App Store,Yanuarian,1,2025-01-18 06:21:07,Ios 12 di sini aplikasi ditutup paksa setiap kali saya mengklik aplikasi. Mencoba menginstal ulang aplikasi tetapi masalahnya masih tetap ada,ios 12 aplikasi ditutup paksa mengklik aplikasi mencoba menginstal ulang aplikasi
App Store,x4d0,3,2025-01-18 05:53:40,Aplikasi langsung mogok saat saya membukanya setelah pembaruan terbaru,aplikasi langsung mogok membukanya pembaruan terbaru
App Store,Hadi Arnis,1,2025-01-18 04:51:39,Mengapa iphone 12 mini saya tidak memiliki fitur AI Meta di whatsapp? Bahkan saya sudah memperbarui os saya dan memperbarui whatsapp saya,iphone 12 mini memiliki fitur ai meta whatsapp memperbarui os memperbarui whatsapp
App Store,Whatsapp Freeze 1999,1,2025-01-17 22:26:20,"Setiap kali membuka pesan gambar, dan membuka aplikasi lain, ketika kembali ke whatsapp, aplikasi membeku.",membuka pesan gambar membuka aplikasi whatsapp aplikasi membeku
App Store,Bassman26,2,2025-01-17 15:01:35,Ditutup paksa setelah pembaruan terkini di iphone 6...17 Januari 2025...tolong diperbaiki,ditutup paksa pembaruan terkini iphone 617 januari 2025tolong diperbaiki
App Store,nhatallya,1,2025-01-17 14:03:06,Saya terjebak dengan WhatsApp saya,terjebak whatsapp
App Store,Charissa tau,1,2025-01-17 12:12:01,"Aku tidak tahu kenapa, tapi temanku punya ponsel yang sama sepertiku dan dia punya pesan berwarna, sedangkan aku tidak",temanku ponsel sepertiku pesan berwarna
App Store,penjual jujur,1,2025-01-17 11:16:50,Saya tidak bisa membukanya di ponsel saya (iphone 6)!!!,membukanya ponsel iphone 6
App Store,agoblo,4,2025-01-17 11:02:12,"Tidak dapat memperbarui tema, bahkan di versi terbaru dan di pembaruan terkini ios",memperbarui tema versi terbaru pembaruan terkini ios
App Store,AidanA diandra,1,2025-01-17 09:41:50,"Saya harus membuka aplikasi lalu semua pesan terkirim kepada saya, ini sangat mengganggu",membuka aplikasi pesan terkirim mengganggu
App Store,Sylvia Plathe,4,2025-01-17 09:20:55,"tolong saya ingin tema whatsapp pink, tema di ponsel saya tidak muncul :(",tema whatsapp pink tema ponsel muncul
App Store,Liiiittthhaaa,1,2025-01-17 05:52:49,Saya tidak dapat membuka video dan foto apa pun yang dikirimkan teman saya kepada saya..dan jika saya menelepon..mereka tidak dapat mendengar apa pun dari saya.. meskipun saya mengunduh ulang aplikasi saya.. masih sama… aaarrrhggghhhh!!! Membuatku stres,membuka video foto dikirimkan teman sayadan meneleponmereka mendengar mengunduh ulang aplikasi aaarrrhggghhhh membuatku stres
App Store,Selvit99999,5,2025-01-16 17:12:28,Kapan whatsapp menjalankan tema pink untuk semua penerima iPhone? Saya tidak sabar!!!!🥲,whatsapp menjalankan tema pink penerima iphone sabar
App Store,Sultan2297,1,2025-01-16 17:05:54,suara untuk panggilan video buruk!!! sangat BURUK!!!!!,suara panggilan video buruk buruk
App Store,Sinxa,2,2025-01-16 16:51:33,"Setiap kali ada chat baru atau setelah saya mengirim pesan, chat yang sekarang disortir ulang ke atas jadi lag. Itu meninggalkan ruang kosong hitam sambil bergerak selama beberapa detik. Hal ini juga mempengaruhi posisi sentuhan. Misalnya. Saya menyentuh obrolan ke-3, malah akan membuka obrolan ke-2. Itu sebabnya saya sering mengirim ke orang/grup yang salah.
Pengalaman yang cukup aneh menggunakan iPhone 15 pro saya, dan saya yakin saya bukan satu-satunya.",chat mengirim pesan chat disortir ulang lag meninggalkan ruang kosong hitam bergerak detik mempengaruhi posisi sentuhan menyentuh obrolan ke3 membuka obrolan ke2 mengirim oranggrup salah pengalaman aneh iphone 15 pro satusatunya
App Store,effitweball,3,2025-01-16 13:35:32,Masih bertanya-tanya mengapa fitur nomor ganda belum diluncurkan di iOS. Kerugian yang sangat besar.,bertanyatanya fitur nomor ganda diluncurkan ios kerugian
App Store,madnessJack,3,2025-01-16 11:42:47,"Ketidaknyamanan untuk berbagi audio tidak dapat diputar, hanya untuk diunduh.",ketidaknyamanan berbagi audio diputar diunduh
App Store,GThorest,3,2025-01-16 10:14:12,"Halo pengembang,

Silakan kembangkan pembaruan stabil di iOS12.5.7 (16H81), entah bagaimana pembaruan Whatsapp di iOS lebih rendah dari 13 memberikan kesalahan, misalnya; tidak bisa dibuka, aplikasi tertutup tiba-tiba, aplikasi hang, dll.

Jika beberapa “OS lama” tidak lagi Anda dukung, harap segera beri tahu kami.

Terima kasih.",halo pengembang silakan kembangkan pembaruan stabil ios1257 16h81 pembaruan whatsapp ios rendah 13 kesalahan dibuka aplikasi tertutup tibatiba aplikasi hang os dukung harap terima kasih
App Store,Farhan Ichlasulamal,1,2025-01-15 09:35:52,Sangat menjengkelkan ketika seseorang menelepon atau mengirim pesan kepada saya tetapi whatsapp saya tidak dapat menerimanya kecuali saya membuka aplikasi whatsapp secara manual. Tolong perbaiki!,menjengkelkan menelepon mengirim pesan whatsapp menerimanya membuka aplikasi whatsapp manual perbaiki
App Store,Djankings,1,2025-01-15 00:05:35,Notifikasi suara tidak ada.. mohon diperbaiki..,notifikasi suara mohon diperbaiki
